Entry	Gene names  (ordered locus )	Gene names  (primary )	Cross-reference (PDB)
A0A2R8Y7I0		CHD4	
A0A2R8Y6P1		KIAA1211	
H9P359		ND1	
A0A2R8Y549		PATJ	
E7EPS8		PTPRM	
B4DP88			
B4E334			
Q3MIM1		STON1-GTF2A1L	
A0A2R8Y5Z2		SMARCB1	
B2RE75			
H7C4X2		PCMT1	
A0A344AJS3		ATP6	
E5RIU6		CDK1	
A0A087WX59		ADRM1	
A0A224AHB5		PNKP	
A0A343YSQ8		CYTB	
H9MQ45		ND1	
H7BZQ8		AMY2A	
A0A343LFA6		COX3	
A0A2R8YFP9		CDKN1C	
A0A2R8YG37		ZNF385D	
E9PSE6		ZNF195	
G3V2Y2		TMED7	
A0A343KIK9		ND5	
D6RBU4		PPIP5K2	
A0A383S3V1		HLA-C	
A0A384NY87			
A8K7S5		KATNA1	
A0A218N8U7		ND4	
A0A343R0P4		ND4	
A0A346M0H6		COX2	
A0A3B3ITZ2		INSL6	
C9IYF5		EXTL2	
A0A3B3ISC4		CAND2	
J7HV84		ND5	
I6N708		ND2	
A0A344AJR8		COX1	
A5D8W6		MORF4L1	
B7Z6V4			
B8QGS8		PKP2	
A0A1W2PQ64		SSU72P5	
A0A3B3IS76		UROS	
H0YKV8		ANXA2	
E9PPP6		RRP8	
A0A087WYR2		UGGT2	
Q8HG25			
A0A059QPM9		ND4L	
A0A059RQW2		ND4	
A0A140T9U6		HLA-DMB	
D6R9Y1		PAIP2	
Q5U0M0			
G3CA07		ND1	
A0A0U1RRM8		FERMT2	
B4DN01			
A0A2R8Y4U9		ASXL1	
E9PIB9		GLI1	
F4NBU0		HLA-B	
F4YU74		HLA-C	
F5GYZ1		ZNF384	
A0A383S3R6		HLA-C	
A0A384ME44			
A0A2R8Y7S8		MSH2	
A0A141ZSX2		ND1	
K7EL20		EIF3G	
H0Y9V7		ATP2C1	
B4E360			
A0A384P5Q5			
F6RTM7		STX10	
A0A2R8YFV7		TSC1	
A0A2R8Y6Q5		FAM122C	
A0A2R8YFC8		SMARCE1	
V9GYH0			
A0A2R8Y685		CHD4	
A0A2R8Y817		DNAJC19	
K7EJE8		LONP1	
A0A343YSA2		ND6	
A0A384MTT0			
A0A3B3IRR0		LRP2	
F5H1S8		MLEC	
A0A075CA14		ND4	
A0A384N6F4			
A0A343GTV5		ND5	
A0A0C5G9P0		PITX3	
A0A344AJP2		COX1	
A0A343FXU2		COX1	
H9E7L4		ND4L	
W0S0X4		Pe1Fe3	
A0A0J9YVX5			
Q5Q6L9		ND1	
A0A383S279		HLA-C	
A0A3B0MQP0		RHD	
A0A3B3IRZ8		HDAC8	
B7Z2Z6			
Q305W9		ND5	
A0A2R8YDW6		BCL11A	
G3V4W4		GNPNAT1	
A0A345AK73		ND1	
H9QT41		ND1	
U3KPZ0		TPI1	
A0A345AJB1		ND1	
A0A375B7P5		HLA-A	
A0A059QSR8		ND4	
A0A343F8Y7		COX1	
Q5JR07		RHOC	
A0A384MDM4			
A0A024R6C9		DLST	
A0A0A0PMH4		ND5	
B7Z2Y1			
A0A3B3ITU6		MOGS	
G3V5K6		MIA2	
X5DR71		NTRK1	
M0R1H5		RPS11	
F5H5K5			
A0A059R071		ND1	
A0A2R8Y5U5		C9orf72	
A0A2R8Y7G6		ATP6V0A4	
A0A1L1ZGP3		ND2	
A0A343LLE9		ND4	
A0A3B3IUA6		PROS1	
H9MJW2		ND1	
G3V5G6		COCH	
L0ERB4		TP53	
A0A0N9FIP2		HLA-DPB1	
A0T3B3			
A0A385KNT2		FUT1	
F8W0U7		BTG1	
V9HW98		HEL2	
A0A343E999		COX2	
A0A344AJD8		COX1	
A0A344AJW9		ATP6	
K7EMP5		MKNK2	
K7EN04		CCDC68	
T1Q6I0		ND2	
H9QK86		ND2	
E9LR79		POU5F1	
A0A075X7D1		ND1	
A0A2R8YEI1		HGF	
F1DMW9		ND5	
H0Y621		ERGIC3	
Q8NCI4			
Q16083			
A0A384MTW7			
A0A2U3U055		ATP2B2	
J3KT10		NUP85	
V9N702		ND6	
E5RJY1		NDRG1	
A0A0A0MQV9		SETD1B	
A0A343GJ38		CYTB	
E9LBP6		ND4	
A0A345ALM7		ND2	
A0A345F7D7		HLA-DQA2	
A0A059QHG0		ND1	
A0A059QQL1		ND4L	
A0A023QL98		ND1	
Q5JYX0		CDC42	
A0A2R8YFA9		MICAL2	
A0A2R8YGJ7		CNKSR2	
Q0VGM8		LARS	
A0A343FU87		ND4	
A6ZGZ8		ND3	
A0A345AL06		ND5	
D6RA77		PAIP2	
A0A096WE11		ND4	
A0A059QKF3		ND4L	
A0A344AJG6		ND2	
A0A3B3ISD0		KAT6B	
A0A2R8Y4C1		CEP78	
A0A2R8Y7A3		RNASEH2B	
R9Y3W8		ND5	
A0A2U3TZR1			
A0A2R8YDS7		BCL11A	
B4DL74			
U5YXJ5		ND4	
A0A024R5Z9		PKM2	
A0A3G2JNR5		CDH1	
A0A2R8YDL4		MED19	
E9PEW0		USP36	
A0A3B3ITZ0		ALDOB	
H9REP0		ND4	
Q6IPQ0		IGL@	
B4DF61			
A0A059QU57		ND3	
Q5T205		NCSTN	
Q5JS79		CASK	
A0A343F4E0		COX3	
Q4G8X9		NADH2	
A0A0A0MS03		TRBV5-3	
A0A343R0N7		ND2	
A0A059RMQ9		ND2	
D6R927		RBPJ	
H0YLZ2		SHC4	
A0A2R8Y655		SLC19A3	
A0A059RR96		ND4L	
I3L505		NDUFAB1	
F8W8G7		PARP10	
M0R0W6		AXL	
Q86TM7		DPM3	
A6ZHI9		ND4L	
A0A140DH78		ND1	
F6U784		RAP2A	
D6RHD2		SPRY1	
H9LUI2		ND2	
H7C0K6		KIF1A	
A0A386NCB1		TP53	
A0A3B3IU46		RAMACL	
A0A3B3IUB7		DAB2IP	
A0A1S5QRA2		HLA-DQB1	
G9LJ51		ND1	
E9PR08		ACER3	
A0A383S3Z9		HLA-C	
A0A2P9G7Q9		HLA-C	
A0A3B3IRL5		IMPDH1	
E9PNG1		TMEM63B	
B7Z6T2			
C9J6F6		AQP12A	
E0X9M5		HLA-C	
C9JKR6		SLC26A6	
A0A344AJU4		COX1	
H0YMK0		ARPIN-AP3S2	
I3L4N8		ACTG1	
A0A343GTX7		COX3	
A0A1X9MJG2		ND5	
J3QS21		COPZ2	
H7BU52		ND6	
J3QZU0		ND4L	
A0A3B3IRR4		MYT1L	
F8VRH5			
A0A076V826		RHO	
A0A059RND1		ND4	
A0A068C695		ND6	
U3KQT1		ESD	
W0C6Q7		ND5	
K7EMV2		ABCA5	
K7EN99		LGALS3BP	
K7EPM6		OAZ1	
A0A024R852		LHX6	
A0A024R8H6		BRD3	
A0A345AJN7		ND4	
A0A343GAF2		ATP6	
U3KQV3			
A0A385KNS4		FUT1	
A0A386IP96		BRCA2	
A0A343GUC1		ND3	
A0A3F2YNX6		KAT6A	
A0A2R8YE90		RALGDS	
U3LUI4		EIF3K	
A0A2R8YD46		SLC1A2	
A0A343GK93		ND2	
A0A1B0RPQ4		FGFR1	
A0A3G5AUZ2		ND2	
H0YBY0		STAU2	
A0A343YSM8		ND4	
A0A0A0MTE6		PTPN22	
A0A343GLQ9		ND5	
H0YJV8		HECTD1	
A0A2R8Y5N9		SPAST	
E7CNA0		ND1	
A0A2R8Y6W1		TSC1	
A0A218N8W6		ND2	
Q53ES0			
A0A345AJB2		COX1	
Q9B2Y6			
A0A2R8Y570		EPB41	
A0FJ58		WT1	
A0A2R8YD01		GJB1	
A0A2R8YFX9		CACNB2	
E7EMF1		ITGA2	
A0A2R8Y4B9		RIPOR2	
A0A2R8YHH4		BCL11A	
A0A384MDT0			
J7HPA7		ND5	
A0A2R8Y5E5		GSTP1	
C4PK89		ND1	
A0A1S6NCX1		ND2	
A0A2R8YAI9		KIAA1257	
A0A2R8Y705		POLD1	
A0A344AJI1		ATP6	
A4ZLU9		ND1	
E7BKC7		ND5	
A0A2R8YFH0		MSH2	
A0A059RZV4		ND4L	
A0A087X0T8		CADM1	
A0A1W2PPX4		PAX4	
D7NP48		HLA-C	
A0A1W2PPX9		SETD2	
A0A096WPE3		ND5	
C7DTY5		CYP21A2	
D3U3L1		HLA-B	
D3U4A6		HLA-B	
D3U756		HLA-C	
A0A075X7J5		ND1	
H3BPQ4		HAGH	
H3BQM7		PARP6	
Q8WU01		CSDE1	
V9J548		ND4	
A0A346HG07		HLA-B	
A0A2R8Y725		PCCA	
A0A343JKF1		ND2	
A0A343GB67		ND5	
A0A2R8Y447		RPL11	
A0A344AKA2		ND2	
H9P9N4		ND1	
A0A3G6II41		HLA-A	
A0A3B3IRK3		NDFIP2	
A0A3B3ITL9		SLC18B1	
R4I9L1		ND5	
A0A059RPV9		ND3	
A0A2R8YD49		OSBPL2	
A0A3B3IT59		MSL3	
A0A2R8Y5U0		DOCK10	
B2R8A7			
A0A342LG06		ATP6	
A0A2R8YD95		VPS45	
D6RFL6		APC	
Q4F6A5		ND1	
A0A059QQB0		ND4L	
E5E1V9		ND6	
I3L3W6		CAMTA2	
A0A3B3IU00		COBL	
A0A0A7C7Z9		HLA-C	
A0A343YSM9		ND5	
A0A3B3ITL3		MYT1L	
A0A344AJB1		ATP6	
D6REC2		RBPJ	
F6U0I4		AGBL2	
A0A2R8Y628		SGCE	
A0A2R8Y7E5		SERPINB6	
B4DUQ1			
C9JKI3		CAV1	
B4DGN3			
A0A3B3IS14		MYT1L	
H0YEE2		CD81	
F5GWF6		CCT2	
A6ZHF1		ND4L	
A0A2R8Y603		RPS6KA3	
A0A2R8Y712		MYO15A	
A0A343H8X0		ND4	
A0A343SGX3		ATP6	
A5HB97		APC	
H9R440		ND2	
R9Y3R3		ND5	
A0A1J0QUR4		ND5	
A0A2R8YF87		VPS33A	
C7SK84		ND2	
D7NNY8		HLA-C	
D7NP42		HLA-C	
D9N2U3		ATG16L1	
F8SKT7		HLA-A	
F8WDT8		DDX56	
A0A2R8YFT4		CHD8	
A0A2R8Y771		MICAL2	
A0A2R8Y758		HDAC6	
U3KQH6		POU5F1	
B1AHF3		CYB5R3	
A0A343GQD2		ND4	
A0A343RM04		ND5	
Q9Y423		DKFZp586B2022	
E9PPY3		RRP8	
A0A1P8VYD8		ND2	
F8WF36		AKAP2	
U3RHD9		HLA-B	
A0A346LZU9		COX2	
A0A346M024		COX3	
A0A023QIL7		ND4L	
A0A343H7D8		ND5	
A0A343JJE3		ND4	
A0A385HW63		HBA2	
A0A386IP91		BRCA2	
A0A0S2Z4K6		TGFBI	
H9Q0E4		ND2	
G3V3U1		SIVA1	
A0A343SU80		ND2	
Q9BZG7			
A0A343SVP1		ATP6	
G9LDJ8		ND5	
I3L146		CAMTA2	
Q5H936		SERINC3	
H0YFX9		H2AFJ	
Q8WYH1		PP187	
A0A143FYN4		ND2	
A0A1B0W3R8		ND5	
H0YNB8		ANXA2	
H9PAU6		ND4	
A0A087X1C1		TMSB15B	
A0A024R0Q7		PPP5C	
C9JK28		ADAM7	
A0A0A0PPX2		ND6	
A0A1S6NPN2		ND2	
A0A075B6I3		IGLV11-55	
E5E1U8		ND1	
Q5T0B5		MUSK	
A0A2R8Y2B1		PLEKHG1	
Q4GLJ9		NADH2	
H0Y9J1		COL4A3BP	
H0YAM7		RACK1	
A0A2R8Y5C4		TNKS1BP1	
H0Y5J4		DBNL	
H3BTW3		CHD9	
A0A068BZI1		ND5	
G3FGM6		ND2	
A0A2R8Y4M8		SPG7	
E9PI56		PICALM	
E9PL44		ILVBL	
C9JZR2		CTNND1	
E9PDE8		HSPA4L	
A0A384MDT2			
E7EP60		ITGA4	
V9M958		ND6	
E9PHS0		LANCL1	
A0A343LEV4		CYTB	
A0A343ECE3		ATP6	
A0A343FHH8		COX2	
A0A343V6H6		ND4	
B3VEC2		ND5	
B4DM07			
A0A342LFW3		ND2	
A0A3G5EAD0			
A0A343GSM5		ND4	
B9ED14		NADH5	
A0A343SG58		ND1	
A0A2R8YDJ9		CHD4	
A0A2R8YEG7		NLRP3	
A0A3B3ISB6		MYT1L	
A0A3B3ITF6		CTPS1	
A0A3B3IU64		MSL3	
Q4GW05		NADH5	
E9PND2		CSRP1	
V9HW04		HEL-S-80p	
F8W8D4		UBA3	
G9LNW0		ND4	
A0A3G6VDW8		POLG	
A0A1J0PLX0		ND5	
B4DYK7			
H9R3G8		ND1	
A0A3B3ITS3		DARS2	
A0A2R8YF30		SEC23B	
Q4J697		PMCA2	
A5PHP8		HLA-Cw	
B3IYE6		HLA-A	
A0A097QFR9		ND5	
E7E4D3		ND4	
B3KY34			
C5IZM2		HLA-Cw	
A0A068L529		TBLR1-RARA fusion	
A0A096WCP8		ND2	
D5K9U9		POU5F1P4	
A0A2H2EQP0		SLC45A1	
B4DM13			
H7C341		SF3B1	
A0A141ZSJ9		ND3	
A6NFW1		HDAC8	
A0A343IC59		ND1	
H0YLB9		MAN2A2	
A0A126GW20		OR5AK2	
A0A2R8Y2Y2			
F8R1B3		HLA-C	
F8SKT5		HLA-A	
F8SKZ4		HLA-C	
F8W9W0		EPHA5	
B3KVH4			
A0A343LPZ3		ND3	
Q9Y6T0			
A3KFL5		EXOSC2	
V9HWF0		HEL-S-28	
A0A0G2JN68		KIR2DL5B	
A0A384NL58			
A0A383S2I0		HLA-C	
R9Y8K0		ND1	
Q53GU1			
A0A2R8Y7D5		ST3GAL3	
E9PLM8		ELMOD1	
A0A384P5G6			
A0A024QZY0		BPHL	
A0A2R8YEC9		MANBA	
A0A2R8Y6B6		GPX1	
A0A2R8Y6T9		TPP1	
E2D5T0		HLA-C	
A0A059QW12		ND3	
A0A0A0MTE8		NAV2	
B4DGV4			
A8MTY9		VPS26C	
E2DHA5		HLA-C	
B7ZLD0		LRP6	
H0Y9W5		CDC42SE2	
B4DWD9			
B4DIQ2			
B4DML2			
J3QR40		PLXDC1	
F8VP94		TARBP2	
F8VVF0		SPATS2	
D7RIG7		HLA-DRB1	
Q8MH26		HLA-DQA1	
F4NC23		HLA-B	
F4NC28		HLA-B	
F4MHP8		UTY	
C9J2P2		DNAJB6	
I3L368		SLC6A2	
I6S4P2		HLA-A	
Q8N204			
H0Y4W6		ESR1	
Q15951		ABO	
B7Z788			
B7Z960			
E9PIH0		TMEM107	
E9PJ03		PDE4B	
E9PP78		FOXRED1	
C9J4G7		OGDH	
E9KXT5		MSX1	
B3KN62			
E5G0X9		HLA-Cw	
H7CI01		HLA-B	
E5RGU1		NBN	
D3U762		HLA-C	
F5GYV2		SEPT10	
Q9Y3F8		LSFR1	
B4DG64			
B4DHW4			
Q5SXX4		ETNK2	
M0R2W3		ZNF611	
F5H1F2		SEPT10	
A8K8B7			
A0A0A7C6T8		HLA-A	
A0A087WTR4		ACSM5	
C9JBN7		KRIT1	
H0YGQ3		MPDZ	
C9JNG9		COL6A3	
H0YKX5		TPM1	
H0YN26		ANP32A	
H0YNK7		LINGO1	
A7YL11		KIR3DL2	
A0A059QPE9		COX2	
I7G277		SAMD11	
O00717		CFTR	
A8K984			
C8CJD2		HLA-DRB1	
H7C1E4		AP1S1	
Q6P1R0		EIF3A	
Q6IFE0			
A0A087WWM6		PRODH	
Q58HE7		GYPA	
Q0PMJ8		HLA-A	
E5RIH8		CCNC	
M0R045		ACP7	
M0R2F6		FSD1	
A0A0S2Z4W0		PPM1D	
A0A1B1UUH1		HLA-B	
A0A1C8DUB5		HLA-A	
D3XQC3		HLA-Cw	
Q75XT3		UGT1A3	
H0YJQ8		DIO2	
A0A1I9RI51		IL33	
H7C0E7		ARV1	
A0A2K4Z9V8		PIGA	
A0A1W6IYJ0			
D3JTB7		HLA-C	
G4XG00		HLA-B	
G5E948		MAP4K4	
L0RH50		HLA-B	
A0A0X7YJB0		HLA-DPB1	
B4DX51			
D6RBJ5		CDKL2	
D7NNN2		HLA-A	
Q9TQ62		HLA-DRB1	
A0A1W2PPE1		GLDC	
A0PJ51		STK4	
K7EP90		RBM42	
A0A0E3DD91		HLA-A	
B2R8C7			
A0A1W2PQW0		FRMPD4	
A0A1C3L6C0		HLA-B	
A0A2X0SEP5		HLA-B	
A0A2X0SFI5		ECT2L	
A2BDD9		AMOT	
K7EMM1		ST6GALNAC2	
A0A1E1FFW2		HLA-B	
A0A140T925		HLA-F	
A0A0G2JN61		CYP2D7	
A0A0S2Z448		MLLT3	
A0A2H4G2F7		HLA-B	
A0A0H4M9Y3		HLA-G	
B7Z6H4			
A0A0S2Z451		PCK2	
A0A0C4DGB6		ALB	
A0A2K4UQ61		HLA-B	
E9PIR4		TMEM25	
E9PJT3		SF3B2	
E9PL50		SYBU	
A0A2I7FSS9		HLA-B	
E9PNY7		PCF11	
A0A288Q9E4		HLA-DRB1	
H9BYV8		HLA-C	
F8W0N2		ACVRL1	
F8W1A7		B4GALNT1	
A0A2U7MZL6		HLA-C	
A0A2U7NEH8		HLA-DPA1	
A0A2U7NID4		HLA-DRB4	
B4DTA0			
U5YU24		PRDM9	
A0A2Z2H1T6		MICA	
A0A2K4XH82		HLA-B	
Q5VWV2		PARD3	
J3QKW7		DRG2	
A0PJI1		HIC1	
F2Z2Y1		EYA4	
F4MH43		UTY	
E7ET14		PHF2	
E9PPQ3		SULF1	
Q9NPQ0			
Q9UMU8			
O19809		HLA-G	
E7EN77		NCAPD2	
A3FG59		HLA-B	
E5RH10		INTS8	
B2CYA4		HLA-B	
A0A1U9IFC1		CYTB	
L8E8F5		SHANK2	
Q5JU47		TBC1D4	
F6KRP3		HLA-A	
F6KRR9		HLA-B	
E3Q0Y4		HLA-C	
E3SWJ8		HLA-B	
A0A223AMS5		SMIM1	
F6RJN6		NRG1	
D5FIE0		HLA-DRB1	
H0Y989		SPEF2	
H0Y9V0		EPHA6	
D6RAN3		ABRAXAS1	
D6RBW0		CENPE	
A0A0C4DGF5		CR1L	
C9JR71		FAM234A	
W5S707		WT1	
U3KQU8		OXNAD1	
F5GZG1		RAP1B	
F5H0G0		ABCB9	
Q9H948			
R4QGG8		HLA-B	
A0A0A0MR92		CFLAR	
A0A0A0MRA4		C19orf67	
A0A0A7C5Z4		HLA-DPB1	
A0A0A7C771		HLA-DQB1	
E9PJP1		AAMDC	
H0YCG9		WLS	
D7NNX9		HLA-C	
C0LLI9		ESR1	
M0QY86		PROSER3	
Q05C39			
J3KSH5		TMEM220	
K7EL89		SRM	
D6RBI6		TLL1	
M9P9M5		HLA-C	
A0M8Q5		J7	
Q53RF0		PF20	
D1G0U2		HLA-B	
D6RHZ7		RAP1GDS1	
F8RHI1		HLA-C	
F8SKU0		HLA-A	
J3KR23		IST1	
K7EID6		NOL4	
K7ESQ2		SPC24	
Q6T866		HLA-A	
W0C6Y6		ATP6	
A0A0G2JNR7		KIR3DL3	
L8E7S7		TECTA	
L8E8L5		HACE1	
D6MKT7		HLA-C	
H6UV69		HLA-A	
Q8TEM4		FLJ00169	
K7EIS2		RTBDN	
Q7Z504			
B4DNL2			
C9JMN3		POLR2B	
C9J8B1		STK33	
C9JQU1		KLC4	
C9JSQ1		CKMT1B	
Q8IZN5		ZNF174	
Q96DM2			
B3KU14			
B4DHD7			
B4DV18			
F5H637		PEX5	
L0R6K8		MMD2	
A0A0A0MTA0		NKIRAS2	
B2RDL4			
D2Y6V9		ND4L	
A0A186VN81		HLA-B	
C8XTK6		HLA-DRB1	
Q32Q62		RSL1D1	
B4DK53			
G1EP33		HLA-A	
A0A0K0KS08		HLA-DPB1	
G1UI20		PTPRF	
A0A286YFM7		MFSD8	
Q9MY17			
Q13850			
Q69YS5		DKFZp761O1618	
G3V4E1		DGKA	
G3V4F4		ATXN3	
B3KTX9			
K7EJW9		ERCC1	
B4DK49			
A0A059RW11		ND3	
K7EKK1		HIGD1B	
A0A0K0KRS6		HLA-DPB1	
D6MJI0		HLA-C	
E9PRX1		BTN3A2	
G3D6F3		HLA-C	
A0A0A0MS79		NCKAP5	
C9J0E9		PSMD6	
A6NFI1		SLC35A2	
A0A1S6P1H5		CYTB	
C9J699		TAZ	
C9J8X3		ERMN	
B0YJ74		PSMA8	
B7Z5P6			
W1I6E7		HLA-A	
A0A059QFL5		COX3	
E9PIV6		MS4A7	
Q6ZUG4			
Q70L74		MKI67	
Q7YPH6		HLA-B	
Q8WUS7			
V9GYN6		PDZD4	
A0A024R9V8		KLHL5	
D6MKU3		HLA-C	
H0YA52		PCBD2	
B0LXF1		GATA4	
B1AKW3		EYA2	
A0A1U9X800			
B3KNT4		YPEL	
H0YK45		HERC1	
H0YKE5		MEIS2	
B4DHK6			
B4DN10			
B2RBW5			
C9JVQ7		DMTF1	
A0A0U1RQD6		ERC1	
A0A0D9SFR6		DGKH	
F8WCZ4		DNAJB6	
A0A059QLE7		ND3	
K7EIT7		USP36	
A0A1S5QR96		HLA-DQB1	
B1ALS0		PRKG1	
H7C527		PIK3CB	
A0A0U1WN50		KIR3DL2	
H3BPG8		XPO6	
H7BYL8		KIAA1324L	
B7Z8I8			
H0YKA6		TINF2	
H3BR64		CDH5	
A0A0D9SFY2		SCTR	
A0A0U1RR18		SLC12A7	
Q9TPR6		HLA-A	
C9JMC8		RBM6	
A0A1S5QQV8		HLA-A	
A0A1S5QRG1		HLA-DRB3	
H3BT70		PLA2G15	
H3BTM3		E2F4	
H3BUU6		ADGRG1	
A0A1W2PQV9		LMBR1	
M0R1X3		CEACAM8	
A0A1B3B500		RHCE	
A0A219KCD5		HSD17B6	
Q8IYS3		GABPA	
A0A1D8MAS2		HLA-B	
A0A1D8QLY9		HLA-DRB4	
B3KTA9			
B4DNF6			
A0A1W1B611		HLA-C	
B7ZKV8		ATP1B4	
A0A1W2PRK9		MRPL9	
A0A223PYA7		HLA-C	
D2D3G4		HLA-DRB1	
I3VZ13		HLA-B	
H3BQG1		CLK3	
F8VUG4		MAP3K12	
F2VYK8		HLA-C	
G3V362		SLC7A7	
G3V3P1		NDRG2	
Q6ZNT6			
Q6ZNX4			
F8WE38		EXOG	
A0A024RBF5		KITLG	
M4PV58		SLC12A5	
F2X5V3		HLA-B	
F2X635		HLA-C	
K4PXS1		HLA-B	
A0A0A7C6Q1		HLA-DPB1	
A0JLT1		CD3EAP	
A2NWN4			
Q5VZ73		CCL21	
B2ZRW2		HLA-B	
Q53S12		AGPS	
A0A186VNF2		HLA-DRB1	
M4Q009		GCK	
A0A087WYL3		IMPG1	
Q96K20			
Q96KU1		RHD	
K7P4Z4		HLA-B	
B4DGM5			
A0A1W2PQ28		CYP17A1	
A8MTE9		TTC12	
A8YPG6		GYPB	
A0A023T5V9		HLA-B	
A0A024R2U4		TREX1	
B3KQJ6			
H0YJ83		RIN3	
H0YN94		FAM81A	
I6NS77		HLA-B	
I6TRX6		HLA-C	
O00375			
A0A1B0GTN2		CACNB4	
A0A1B0GTQ6		POLG	
Q5ZEZ2		ARHGEF7	
Q8N730		PBR	
A0A0A6YZ17			
B4DZW4			
H9C5J2		HLA-A	
O95220		OR5D3	
U5YBP3		HLA-A	
C9JS55		PDLIM2	
Q5QTD9		UGT1A5	
A0A0A7C8A7		HLA-DPB1	
I3NI02		GOSR2	
B4DNZ9			
B4DWS7			
Q53GB6			
H7C4W9		ROBO2	
A0A0E3DD94		HLA-B	
Q96T01			
H6SI89		HLA-B	
H0YAX9		LARP1	
Q2PAL5		WASP	
A0A0S2Z3V4		MECP2	
A0A0U1WL47		PNPLA2	
Q6FHE1		FST	
A0N5G7		VH3	
B0KYV4			
B7Z4Q6			
H3BVH8		HEXA	
G1EPF0		HLA-A	
I7APG6		HLA-A	
L8EAE5		PLEKHH3	
M0QXF3		ZNF264	
B4DF50			
B5BU64		MKNK1	
C7FDV8		HLA-C	
F8WBJ2		SLC2A2	
F8WCB9		UBE2G2	
A0A089G7H9		CCR5	
A0A186VMW4		HLA-A	
B7Z4Z1			
F5GXH2		LDHA	
G0Z6Y8		HLA-DRB1	
D2DKQ4		HLA-B	
D3VVT2		ATXN3	
M1VE89		KIF5B-RET(NM_020975)_K16;R12	
Q6RAS8		MCPH1	
F8R1C9		HLA-C	
A0A1B0GUE2		ODF4	
A0A1B0GVK6		DNM1	
G3V4M2		GALC	
B3KS91			
H3BRJ6		XPO6	
H0YDB8		LARGE2	
H0YEQ4		CAPN8	
A0A2Z5ENX9		ATP7B	
D7NPL7		HLA-B	
J3QKP7		BBS2	
H0Y8V5		ATP13A2	
H0YLV5		GMPR2	
Q53RN6		KIAA0582	
Q59GX2			
A7VJS2		TRPC1	
H6D9X2		CD5	
Q05BZ1		UBTF	
B7Z470			
H3BV52		ADGRG1	
L8E905		WDFY1	
L8E9E7		LOC100131738	
O19666		HLA-DRB1*0407	
Q9P1F5			
A1DV02		CYTB	
A4IF61		HMG20B	
H2BE91		HLA-A	
L0R6F3		COL1A1	
L0RFL1		HLA-B	
A0A060VCV9		HLA-A	
M0QXH4		HAS1	
Q8N8I2			
A0A096LNV8		TMEM262	
A0A096LP04		FBXW5	
Q5R209		CPS1	
A0A2U7NN38		HLA-DRB3	
J3QR35		CENPX	
H0YMR1		SEMA4B	
O98221		HLA-B	
S4R377		PBX1	
E7EMV9		MRNIP	
G1CT06			
Q5TFC9		IFNGR1	
K7EIK7		EML2	
E5RG08		HPS4	
Q6H2F7		KIR3DL1/2V	
K9L8F4		HLA-C	
K7ENC5		CNN1	
Q6N074		DKFZp686N224	
A0A087WX50		CFAP299	
K7ERJ9		GALK1	
H0Y548		PPIF	
A0A2I4Q066		HLA-DQB1	
R4GMX9		ZMAT2	
A0A2K4XGN0		HLA-C	
Q6ZNP5			
U5IRF4		HLA-DQB1	
E9PH82		FAM98A	
K7EMT3		RANBP3	
C7DU17		CYP21A2	
D2K7S1		HLA-DRB1	
A0A1L1ZH85		COX1	
A0A1L2BM84		HLA-B	
A0A1L7MZR3		CD101	
A0A1X9I4X1		HLA-DRB3	
Q6ZT94			
D9UAX3		HLA-DRB1	
E3SG86		HLA-A	
A0A1B0GUV2		EFHC1	
H3BSL4		E4F1	
H3BTE3		AMDHD2	
M0R351		LTBP4	
O46873		HLA-DRB1	
Q6ZNN5			
B4DU63			
B4E181			
S0BDY5		Bach2	
U5TRL0		HLA-C	
A7LKN0		HLA-A	
Q4VBY6		CDC2L2	
F8WAZ8		ABI2	
B3VTQ7		HLA-DRB1	
B4DH81			
B4DH94			
B4DNR1			
B4DQ18			
F8WBP4		ABHD6	
F8WD02		SPOPL	
J9PVN6		HLA-A	
J9Z7G1		HLA-DQB1	
E9PLR7		RNF121	
E9PMQ9		TM9SF1	
A0A186VNK7		HLA-DQB1	
A0A186VNM8		HLA-DRB1	
B4DIX0			
C9J592		RAB7A	
J3KT46		ARHGEF15	
K7EJN7		PHF12	
K7EL79		ZNF653	
E9PSC1		EFEMP2	
G1ENK8		HLA-B	
X5D7N8		RFWD2	
B0QZE2		ZMYND11	
H0YNI7		TLE3	
H0YNN8		FES	
H3BPI7		ZWILCH	
B7ZKU4		C12orf51	
B4DNR3			
B4DQA6			
B4DQC2			
B4DUJ3			
A0A0A7C837		HLA-DPB1	
B4E1K2			
J3KQ37		RGPD8	
V5UU28		ABO	
D2E482		PRDM9	
F5H6B2		CEMIP2	
H0Y5I9		BRWD1	
O98046			
A0A0D6K972		HLA-A	
G0X8S6		HLA-C	
Q85KY2		cytb	
Q8WY63			
L8E828		MDC1	
L8EBJ3		LOC644366	
F5BFH4		HLA-DQB1	
S4UQD8		ATP6	
A6PVV7		ZNF687	
B7Z504			
B7ZLI3		FER1L5	
C9JP82		SPAG11A	
D5FIE1		HLA-DRB1	
D5FWC9		HLA-B	
D5LN74		HLA-A	
D5M8F2		HLA-A	
B7Z4R8			
B7Z5F9			
Q3KRI4		ACE	
B3KN98			
B4DTF4			
Q13380		RBM	
Q9NYS3		PNAS-3	
A0A1U9X9B9			
A0A2U7N6M3		HLA-A	
F8W888		TKT	
H7C012		PLB1	
